id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;ano;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos
174511;12/01/2007;Tera;18:30:00;MG;40;719.2;BARBACENA;Velocidade incompatvel;Sada de Pista;Sem Vtimas;Anoitecer;Decrescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
174512;12/01/2007;Tera;18:00:00;ES;101;269.2;SERRA;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Mltipla;Cruzamento;Urbano;2007;2;1;1;1;2;1;1;2
174515;11/01/2007;Segunda;15:40:00;MG;262;688.4;ARAXA;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
174516;12/01/2007;Tera;16:00:00;PA;316;37;SANTA ISABEL DO PARA;Falta de ateno;Sada de Pista;Sem Vtimas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Urbano;2007;1;1;1;1;1;1;1;1
174517;12/01/2007;Tera;16:40:00;MA;135;83.5;ITAPECURU MIRIM;Outras;Capotamento;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
174518;12/01/2007;Tera;21:35:00;RS;392;52.3;RIO GRANDE;Falta de ateno;Coliso traseira;Sem Vtimas;Plena noite;Crescente;Ceu Claro;Mltipla;Reta;Rural;2007;2;1;1;1;2;1;1;2
174519;12/01/2007;Tera;13:05:00;SP;116;65;GUARATINGUETA;Outras;Tombamento;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Curva;Urbano;2007;1;1;1;1;1;1;1;1
174520;12/01/2007;Tera;12:15:00;RJ;40;32;AREAL;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
174521;12/01/2007;Tera;15:30:00;SC;282;399.8;CATANDUVAS;Falta de ateno;Coliso Transversal;Sem Vtimas;Pleno dia;Crescente;Nublado;Simples;Curva;Rural;2007;2;1;1;1;2;1;1;2
174522;12/01/2007;Tera;18:50:00;SC;101;259.2;PAULO LOPES;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Rural;2007;3;1;1;1;3;1;1;3
174523;12/01/2007;Tera;15:10:00;PI;343;28.1;PARNAIBA;Falta de ateno;Queda de motocicleta / bicicleta / veculo;Com Vtimas Feridas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Urbano;2007;2;1;1;2;1;1;2;1
174524;12/01/2007;Tera;17:00:00;PI;316;315;MARCOLANDIA;Falta de ateno;Atropelamento de pessoa;Com Vtimas Feridas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Urbano;2007;2;1;1;1;1;1;1;1
174525;12/01/2007;Tera;18:30:00;MS;163;311.9;RIO BRILHANTE;Outras;Sada de Pista;Com Vtimas Feridas;Anoitecer;Decrescente;Chuva;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
174526;12/01/2007;Tera;12:30:00;RJ;40;5;COMENDADOR LEVY GASPARIAN;Outras;Coliso com objeto fixo;Sem Vtimas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
174527;12/01/2007;Tera;19:30:00;RS;386;263.7;FONTOURA XAVIER;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Ceu Claro;Simples;Reta;Rural;2007;3;1;1;1;3;1;1;2
174528;12/01/2007;Tera;18:20:00;RS;472;178.2;SANTO CRISTO;Velocidade incompatvel;Sada de Pista;Com Vtimas Feridas;Pleno dia;Crescente;Ceu Claro;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
174529;12/01/2007;Tera;19:00:00;RN;101;95.5;NATAL;No guardar distncia de segurana;Coliso traseira;Com Vtimas Feridas;Plena noite;Crescente;Ceu Claro;Mltipla;Reta;Urbano;2007;2;1;1;1;1;1;1;2
174530;12/01/2007;Tera;17:10:00;MG;262;49.9;MANHUACU;Falta de ateno;Coliso lateral;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174531;12/01/2007;Tera;17:50:00;SC;101;334.1;TUBARAO;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Sol;Simples;Reta;Urbano;2007;3;1;1;1;3;1;1;3
174532;12/01/2007;Tera;21:15:00;ES;101;265.3;SERRA;Falta de ateno;Coliso traseira;Sem Vtimas;Plena noite;Decrescente;Chuva;Mltipla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174533;12/01/2007;Tera;15:15:00;MG;381;660.6;PERDOES;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
174535;12/01/2007;Tera;11:00:00;SP;116;508.9;CAJATI;Outras;Capotamento;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;3;1;3;1;1;1;3;1
174536;12/01/2007;Tera;20:00:00;RJ;101;184;RIO DAS OSTRAS;Outras;Coliso lateral;Sem Vtimas;Plena noite;Crescente;Chuva;Simples;Reta;Rural;2007;3;1;1;1;3;1;1;3
174537;12/01/2007;Tera;17:00:00;RJ;40;1;COMENDADOR LEVY GASPARIAN;Outras;Coliso com objeto fixo;Sem Vtimas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
174538;11/01/2007;Segunda;13:40:00;RJ;393;258;BARRA DO PIRAI;Velocidade incompatvel;Coliso com objeto fixo;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;2;1;1;2;1;1;2;1
174539;12/01/2007;Tera;17:00:00;BA;324;597;CANDEIAS;Animais na Pista;Atropelamento de animal;Sem Vtimas;Pleno dia;Crescente;Ceu Claro;Dupla;Curva;Rural;2007;2;1;1;1;2;1;1;2
174541;12/01/2007;Tera;22:00:00;PR;277;625.3;CEU AZUL;Falta de ateno;Coliso lateral;Sem Vtimas;Plena noite;Decrescente;Chuva;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
174542;13/01/2007;Quarta;10:02:00;RS;290;28.4;SANTO ANTONIO DA PATRULHA;Falta de ateno;Coliso traseira;Sem Vtimas;Plena noite;Decrescente;Ceu Claro;Dupla;Reta;Rural;2007;2;1;1;1;2;1;1;2
174543;12/01/2007;Tera;15:15:00;MG;40;494.3;ESMERALDAS;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
174544;12/01/2007;Tera;13:00:00;GO;40;91.3;CRISTALINA;No guardar distncia de segurana;Sada de Pista;Com Vtimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Rural;2007;3;1;2;1;1;1;2;2
174546;12/01/2007;Tera;22:30:00;PR;116;129;CAMPINA GRANDE DO SUL;Velocidade incompatvel;Capotamento;Com Vtimas Feridas;Plena noite;Decrescente;Chuva;Dupla;Curva;Rural;2007;2;1;1;1;1;1;1;1
174549;12/01/2007;Tera;18:40:00;MG;381;468.5;CONTAGEM;Outras;Coliso frontal;Sem Vtimas;Plena noite;Crescente;Chuva;Dupla;Curva;Urbano;2007;2;1;1;1;2;1;1;2
174550;12/01/2007;Tera;23:15:00;SC;470;40.6;GASPAR;Falta de ateno;Coliso traseira;Sem Vtimas;Plena noite;Decrescente;Chuva;Simples;Reta;Rural;2007;2;1;1;1;1;1;1;2
174551;12/01/2007;Tera;19:30:00;RO;319;21.7;PORTO VELHO;Falta de ateno;Coliso Transversal;Com Vtimas Feridas;Plena noite;Decrescente;Ceu Claro;Dupla;Cruzamento;Urbano;2007;3;1;1;1;2;1;1;2
174552;12/01/2007;Tera;19:10:00;ES;601;2.2;SERRA;No guardar distncia de segurana;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Chuva;Dupla;Cruzamento;Urbano;2007;2;1;1;1;2;1;1;2
174553;11/01/2007;Segunda;19:45:00;CE;222;152.7;IRAUCUBA;Animais na Pista;Atropelamento de animal;Sem Vtimas;Plena noite;Crescente;Nublado;Simples;Reta;Urbano;2007;1;1;1;1;1;1;1;1
174554;12/01/2007;Tera;17:30:00;SC;101;237;PALHOCA;Falta de ateno;Coliso lateral;Sem Vtimas;Pleno dia;Crescente;Nublado;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
174555;11/01/2007;Segunda;13:00:00;GO;60;94;ANAPOLIS;Outras;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Curva;Urbano;2007;2;1;1;1;2;1;1;2
174556;12/01/2007;Tera;17:30:00;SP;116;473.1;JACUPIRANGA;Outras;Capotamento;Sem Vtimas;Anoitecer;Crescente;Chuva;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
174557;12/01/2007;Tera;12:45:00;GO;60;133.8;GOIANIA;Outras;Coliso lateral;Com Vtimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Curva;Rural;2007;2;1;1;1;1;1;1;2
174558;12/01/2007;Tera;18:40:00;PR;376;674.9;GUARATUBA;Velocidade incompatvel;Coliso com objeto fixo;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Rural;2007;1;1;1;1;1;1;1;1
174559;12/01/2007;Tera;20:30:00;PR;277;1.1;FOZ DO IGUACU;Falta de ateno;Coliso traseira;Sem Vtimas;Plena noite;Crescente;Chuva;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174560;12/01/2007;Tera;20:15:00;MS;463;4.7;DOURADOS;Outras;Coliso com bicicleta;Com Vtimas Feridas;Plena noite;Crescente;Ceu Claro;Simples;Reta;Rural;2007;2;1;1;1;1;1;1;2
174561;11/01/2007;Segunda;16:30:00;PA;316;9;ANANINDEUA;Desobedincia  sinalizao;Coliso Transversal;Com Vtimas Feridas;Amanhecer;Crescente;Ceu Claro;Dupla;Reta;Urbano;2007;2;1;1;1;1;1;1;2
174562;12/01/2007;Tera;17:45:00;SP;116;174;JACAREI;Velocidade incompatvel;Coliso Transversal;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Rural;2007;3;1;1;1;2;1;1;2
174563;12/01/2007;Tera;17:40:00;MG;40;587;ITABIRITO;Falta de ateno;Coliso Transversal;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
174564;11/01/2007;Segunda;16:10:00;RJ;393;268;BARRA DO PIRAI;Outras;Coliso lateral;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Cruzamento;Rural;2007;2;1;1;1;2;1;1;2
174565;12/01/2007;Tera;22:15:00;PI;316;24.6;DEMERVAL LOBAO;Outras;Sada de Pista;Sem Vtimas;Plena noite;Crescente;Ceu Claro;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
174567;11/01/2007;Segunda;16:45:00;RJ;393;282;VOLTA REDONDA;No guardar distncia de segurana;Coliso traseira;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Urbano;2007;2;1;2;1;1;1;2;1
174568;12/01/2007;Tera;18:40:00;PI;343;12.9;PARNAIBA;Outras;Coliso com bicicleta;Com Vtimas Feridas;Plena noite;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2007;3;1;1;1;1;1;2;2
174569;12/01/2007;Tera;19:20:00;SC;101;148.7;ITAPEMA;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174570;11/01/2007;Segunda;14:55:00;MG;354;744.2;ITAMONTE;Outras;Coliso lateral;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Urbano;2007;1;1;1;1;1;1;1;1
174571;11/01/2007;Segunda;17:00:00;RJ;393;223;VASSOURAS;Outras;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Reta;Rural;2007;3;1;1;1;3;1;1;3
174572;12/01/2007;Tera;17:10:00;RN;101;120.3;SAO JOSE DE MIPIBU;Outras;Coliso Transversal;Com Vtimas Feridas;Anoitecer;Decrescente;Ceu Claro;Simples;Reta;Urbano;2007;2;1;1;1;1;1;1;2
174573;12/01/2007;Tera;21:00:00;BA;101;863;TEIXEIRA DE FREITAS;Outras;Capotamento;Com Vtimas Feridas;Plena noite;Crescente;Ignorada;Simples;Reta;Rural;2007;7;1;4;1;2;1;5;1
174574;12/01/2007;Tera;18:00:00;RN;304;33.3;MOSSORO;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Ceu Claro;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174575;12/01/2007;Tera;21:30:00;MG;452;305.9;ARAXA;Defeito mecnico em veculo;Incndio;Sem Vtimas;Plena noite;Crescente;Chuva;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
174576;12/01/2007;Tera;18:20:00;GO;50;294.3;CATALAO;Velocidade incompatvel;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
174578;12/01/2007;Tera;20:00:00;GO;153;305.8;RIALMA;Ultrapassagem indevida;Atropelamento de pessoa;Com Vtimas Feridas;Plena noite;Decrescente;Ignorada;Simples;Reta;Rural;2007;4;1;1;2;1;1;3;2
174579;11/01/2007;Segunda;10:30:00;AL;316;229;ATALAIA;Outras;Coliso com objeto fixo;Com Vtimas Feridas;Pleno dia;Crescente;Ceu Claro;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
174581;12/01/2007;Tera;19:00:00;RN;406;34;GUAMARE;Outras;Capotamento;Com Vtimas Feridas;Plena noite;Decrescente;Ceu Claro;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
174582;12/01/2007;Tera;16:45:00;MG;381;355.7;SAO GONCALO DO RIO ABAIXO;Velocidade incompatvel;Capotamento;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;2;1;1;1;1;1;1;1
174583;12/01/2007;Tera;17:50:00;RJ;101;405.6;ITAGUAI;Desobedincia  sinalizao;Coliso Transversal;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Urbano;2007;3;1;1;1;1;1;2;2
174585;12/01/2007;Tera;10:30:00;RJ;101;394;RIO DE JANEIRO;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Reta;Urbano;2007;3;1;1;1;3;1;1;3
174586;12/01/2007;Tera;17:15:00;MG;381;330.3;BELA VISTA DE MINAS;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
174588;12/01/2007;Tera;15:55:00;MG;267;59.5;BICAS;Outras;Sada de Pista;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Curva;Rural;2007;2;1;1;1;1;1;1;1
174589;12/01/2007;Tera;19:45:00;BA;101;667.5;ITAPEBI;Outras;Capotamento;Sem Vtimas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Rural;2007;5;1;1;1;5;1;1;1
174590;12/01/2007;Tera;19:20:00;PR;116;46.8;CAMPINA GRANDE DO SUL;Velocidade incompatvel;Coliso traseira;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Curva;Rural;2007;9;1;6;2;1;1;8;2
174591;12/01/2007;Tera;16:30:00;MG;262;385.5;JUATUBA;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;2;1;1;1;2;1;1;2
174593;12/01/2007;Tera;20:08:00;TO;226;47.7;DARCINOPOLIS;Falta de ateno;Coliso frontal;Sem Vtimas;Plena noite;Crescente;Ceu Claro;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
174594;12/01/2007;Tera;18:05:00;GO;20;209.4;POSSE;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;1
174595;13/01/2007;Quarta;11:30:00;MG;381;779.4;SAO GONCALO DO SAPUCAI;Outras;Capotamento;Com Vtimas Feridas;Plena noite;Crescente;Chuva;Dupla;Reta;Rural;2007;1;1;1;1;1;1;1;1
174596;12/01/2007;Tera;11:00:00;RJ;116;104;GUAPIMIRIM;Outras;Coliso frontal;Sem Vtimas;Plena noite;Decrescente;Chuva;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174597;13/01/2007;Quarta;14:00:00;SP;116;445;REGISTRO;Outras;Danos Eventuais;Sem Vtimas;Plena noite;Decrescente;Nublado;Dupla;Reta;Urbano;2007;1;1;1;1;1;1;1;1
174598;12/01/2007;Tera;17:00:00;MG;381;598;OLIVEIRA;Falta de ateno;Coliso lateral;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Rural;2007;2;1;1;1;2;1;1;2
174599;13/01/2007;Quarta;13:00:00;RJ;40;103;DUQUE DE CAXIAS;Animais na Pista;Sada de Pista;Sem Vtimas;Plena noite;Decrescente;Chuva;Simples;Curva;Urbano;2007;1;1;1;1;1;1;1;1
174600;12/01/2007;Tera;16:45:00;MA;135;83.4;ITAPECURU MIRIM;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
174601;12/01/2007;Tera;13:50:00;MG;40;599.6;OURO PRETO;Falta de ateno;Coliso traseira;Com Vtimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Rural;2007;3;1;2;1;1;1;2;2
174602;12/01/2007;Tera;17:45:00;RS;116;265;CANOAS;No guardar distncia de segurana;Coliso lateral;Sem Vtimas;Pleno dia;Decrescente;Sol;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174603;12/01/2007;Tera;14:45:00;MG;381;345;JOAO MONLEVADE;Outras;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Nublado;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174604;12/01/2007;Tera;16:15:00;MG;40;486;ESMERALDAS;Outras;Coliso Transversal;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Reta;Rural;2007;2;1;1;1;1;1;1;2
174605;12/01/2007;Tera;17:30:00;BA;101;472.8;URUCUCA;Defeito mecnico em veculo;Sada de Pista;Com Vtimas Feridas;Anoitecer;Crescente;Ceu Claro;Simples;Reta;Rural;2007;3;1;1;1;2;1;1;2
174606;12/01/2007;Tera;21:40:00;RN;406;55;JANDAIRA;Falta de ateno;Coliso lateral;Com Vtimas Fatais;Plena noite;Decrescente;Ceu Claro;Simples;Reta;Rural;2007;5;1;2;1;2;1;2;2
174608;12/01/2007;Tera;18:40:00;SC;282;1.4;FLORIANOPOLIS;No guardar distncia de segurana;Coliso traseira;Com Vtimas Feridas;Pleno dia;Decrescente;Ceu Claro;Dupla;Reta;Urbano;2007;2;1;1;1;1;1;1;2
174609;13/01/2007;Quarta;10:02:00;MG;153;210;FRUTAL;Defeito na via;Coliso traseira;Sem Vtimas;Plena noite;Decrescente;Nublado;Dupla;Reta;Rural;2007;2;1;1;1;2;1;1;2
174610;12/01/2007;Tera;20:30:00;PB;230;6.3;CABEDELO;Outras;Coliso traseira;Com Vtimas Feridas;Plena noite;Crescente;Nublado;Dupla;Reta;Urbano;2007;1;1;1;1;1;1;1;1
174611;12/01/2007;Tera;13:10:00;MG;381;677;LAVRAS;Outras;Coliso com objeto fixo;Sem Vtimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Rural;2007;1;1;1;1;1;1;1;1
174612;13/01/2007;Quarta;13:25:00;MS;163;434;CAMPO GRANDE;Outras;Sada de Pista;Sem Vtimas;Plena noite;Crescente;Ceu Claro;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
174613;12/01/2007;Tera;16:30:00;MG;40;629.1;CONSELHEIRO LAFAIETE;Desobedincia  sinalizao;Coliso frontal;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;5;1;5;1;1;1;5;2
174614;12/01/2007;Tera;18:15:00;MG;267;61.4;BICAS;Outras;Coliso traseira;Sem Vtimas;Anoitecer;Decrescente;Chuva;Simples;Reta;Rural;2007;3;1;1;1;3;1;1;3
174615;12/01/2007;Tera;19:15:00;MG;262;15.8;MARTINS SOARES;Outras;Tombamento;Sem Vtimas;Plena noite;Crescente;Chuva;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
174616;12/01/2007;Tera;16:00:00;MA;135;43.7;BACABEIRA;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174617;12/01/2007;Tera;21:30:00;MG;40;483;SETE LAGOAS;Defeito na via;Coliso com objeto fixo;Sem Vtimas;Plena noite;Decrescente;Nublado;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
174620;12/01/2007;Tera;13:40:00;PR;116;109.3;CURITIBA;Outras;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Rural;2007;2;1;1;1;2;1;1;2
174621;12/01/2007;Tera;22:00:00;MG;50;124;UBERABA;Falta de ateno;Capotamento;Sem Vtimas;Plena noite;Crescente;Chuva;Dupla;Curva;Urbano;2007;1;1;1;1;1;1;1;1
174623;12/01/2007;Tera;16:00:00;CE;222;4;CAUCAIA;Falta de ateno;Coliso Transversal;Sem Vtimas;Pleno dia;Decrescente;Ceu Claro;Mltipla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174625;12/01/2007;Tera;17:30:00;MG;381;670.3;PERDOES;Falta de ateno;Coliso lateral;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Curva;Rural;2007;2;1;1;1;2;1;1;2
174626;12/01/2007;Tera;11:20:00;PE;407;130.4;PETROLINA;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Sol;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174627;13/01/2007;Quarta;12:35:00;RJ;116;109;GUAPIMIRIM;Outras;Coliso com objeto fixo;Sem Vtimas;Plena noite;Crescente;Chuva;Dupla;Reta;Urbano;2007;1;1;1;1;1;1;1;1
174632;11/01/2007;Segunda;16:00:00;MG;40;729.1;OLIVEIRA FORTES;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Rural;2007;1;1;1;1;1;1;1;1
174633;12/01/2007;Tera;19:30:00;RJ;40;84;PETROPOLIS;Outras;Coliso com objeto fixo;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
174634;12/01/2007;Tera;18:20:00;RJ;101;270;RIO BONITO;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Curva;Rural;2007;2;1;1;1;2;1;1;2
174635;12/01/2007;Tera;19:40:00;RJ;40;85;PETROPOLIS;Outras;Coliso com objeto fixo;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
174636;13/01/2007;Quarta;16:45:00;RS;116;149.2;CAXIAS DO SUL;Outras;Coliso traseira;Sem Vtimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174637;12/01/2007;Tera;18:30:00;RJ;101;400;ITAGUAI;Falta de ateno;Coliso Transversal;Com Vtimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Rural;2007;2;1;1;1;1;1;1;2
174644;13/01/2007;Quarta;11:40:00;SC;282;380;JOACABA;Velocidade incompatvel;Coliso com objeto fixo;Sem Vtimas;Plena noite;Crescente;Chuva;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
174645;12/01/2007;Tera;10:00:00;BA;101;565;ARATACA;Outras;Sada de Pista;Com Vtimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
174646;13/01/2007;Quarta;17:00:00;MG;381;352.5;SAO GONCALO DO RIO ABAIXO;Outras;Sada de Pista;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;1;1;1;1;1;1;1;1
174650;12/01/2007;Tera;14:40:00;RJ;116;271.3;BARRA MANSA;Outras;Coliso frontal;Sem Vtimas;Pleno dia;Decrescente;Chuva;Simples;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174652;11/01/2007;Segunda;16:30:00;SC;101;87.6;BARRA VELHA;Falta de ateno;Coliso frontal;Com Vtimas Feridas;Pleno dia;Crescente;Ceu Claro;Dupla;Reta;Urbano;2007;3;1;1;2;1;1;2;2
174653;12/01/2007;Tera;22:00:00;AL;101;155;JEQUIA DA PRAIA;Falta de ateno;Coliso lateral;Sem Vtimas;Plena noite;Crescente;Chuva;Simples;Reta;Rural;2007;1;1;1;1;1;1;1;1
174658;11/01/2007;Segunda;10:30:00;MG;50;177.8;UBERABA;Velocidade incompatvel;Coliso com objeto fixo;Sem Vtimas;Pleno dia;Decrescente;Chuva;Dupla;Cruzamento;Urbano;2007;1;1;1;1;1;1;1;1
174661;12/01/2007;Tera;20:45:00;PA;10;291.1;MAE DO RIO;Defeito na via;Capotamento;Com Vtimas Feridas;Plena noite;Crescente;Chuva;Simples;Reta;Rural;2007;2;1;1;2;1;1;2;1
174663;12/01/2007;Tera;17:10:00;ES;262;4;CARIACICA;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Mltipla;Cruzamento;Urbano;2007;2;1;1;1;2;1;1;2
174667;12/01/2007;Tera;17:40:00;ES;101;206.8;IBIRACU;Falta de ateno;Coliso traseira;Sem Vtimas;Pleno dia;Crescente;Chuva;Simples;Curva;Rural;2007;2;1;1;1;2;1;1;2
174674;13/01/2007;Quarta;17:40:00;RS;290;77.8;GRAVATAI;Outras;Coliso com objeto fixo;Com Vtimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Rural;2007;1;1;1;1;1;1;1;1
174676;11/01/2007;Segunda;18:30:00;GO;60;126.5;TEREZOPOLIS DE GOIAS;Velocidade incompatvel;Sada de Pista;Ignorado;Pleno dia;Crescente;Nublado;Dupla;Curva;Rural;2007;1;1;1;1;1;1;1;1
174678;13/01/2007;Quarta;17:30:00;RS;116;243;SAO LEOPOLDO;Falta de ateno;Coliso lateral;Sem Vtimas;Pleno dia;Crescente;Nublado;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174679;13/01/2007;Quarta;17:45:00;SC;101;209.7;SAO JOSE;Falta de ateno;Coliso lateral;Sem Vtimas;Amanhecer;Crescente;Chuva;Dupla;Reta;Urbano;2007;2;1;1;1;2;1;1;2
174682;12/01/2007;Tera;17:30:00;MG;381;235.5;SANTANA DO PARAISO;Falta de ateno;Coliso traseira;Sem Vtimas;Anoitecer;Crescente;Nublado;Simples;Reta;Rural;2007;2;1;1;1;2;1;1;2
174686;12/01/2007;Tera;19:30:00;MG;381;883;CAMBUI;Outras;Coliso com objeto fixo;Sem Vtimas;Pleno dia;Crescente;Chuva;Dupla;Reta;Rural;2007;1;1;1;1;1;1;1;1
174691;13/01/2007;Quarta;10:20:00;DF;20;5;BRASILIA;Outras;Sada de Pista;Com Vtimas Feridas;Plena noite;Crescente;Ceu Claro;Dupla;Reta;Rural;2007;2;1;2;1;1;1;2;1
